0.98,0.92,0.85,0.8,0.79,0.8,0.81,0.78,0.74,0.71,0.7,0.7,0.71,0.7,0.64,0.58,0.56,0.58,0.61,0.63,0.62
0.98,0.92,0.85,0.8,0.79,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.64,0.58,0.56,0.59,0.61,0.63,0.62
0.98,0.92,0.86,0.8,0.79,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.64,0.58,0.57,0.59,0.62,0.63,0.62
0.98,0.92,0.86,0.81,0.8,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.64,0.58,0.57,0.59,0.62,0.63,0.63
0.98,0.92,0.86,0.81,0.8,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.65,0.58,0.57,0.59,0.62,0.63,0.63
0.98,0.92,0.86,0.81,0.8,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.65,0.58,0.57,0.59,0.62,0.63,0.63
0.98,0.92,0.86,0.81,0.8,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.65,0.58,0.57,0.59,0.62,0.63,0.63
0.98,0.92,0.86,0.81,0.8,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.65,0.59,0.57,0.59,0.62,0.63,0.63
0.98,0.92,0.86,0.81,0.8,0.81,0.81,0.78,0.74,0.71,0.7,0.71,0.72,0.7,0.65,0.59,0.57,0.59,0.62,0.63,0.63
0.98,0.93,0.86,0.81,0.8,0.81,0.82,0.78,0.74,0.72,0.7,0.71,0.72,0.71,0.65,0.59,0.57,0.59,0.62,0.64,0.63
0.98,0.93,0.86,0.81,0.8,0.81,0.82,0.78,0.74,0.72,0.71,0.71,0.72,0.71,0.65,0.59,0.57,0.6,0.62,0.64,0.63
0.98,0.93,0.86,0.81,0.8,0.81,0.82,0.78,0.75,0.72,0.71,0.72,0.73,0.71,0.65,0.59,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.86,0.81,0.8,0.81,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.65,0.59,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.86,0.81,0.8,0.82,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.66,0.59,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.86,0.81,0.81,0.82,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.66,0.59,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.66,0.59,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.66,0.6,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.66,0.6,0.58,0.6,0.63,0.64,0.64
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.72,0.71,0.72,0.73,0.71,0.66,0.6,0.58,0.6,0.63,0.65,0.64
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.73,0.71,0.72,0.73,0.71,0.66,0.6,0.58,0.61,0.63,0.65,0.64
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.73,0.72,0.72,0.73,0.72,0.66,0.6,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.82,0.81,0.82,0.82,0.79,0.75,0.73,0.72,0.72,0.74,0.72,0.66,0.6,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.82,0.81,0.82,0.83,0.79,0.76,0.73,0.72,0.73,0.74,0.72,0.66,0.6,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.82,0.81,0.82,0.83,0.79,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.6,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.82,0.81,0.82,0.83,0.8,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.6,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.82,0.81,0.82,0.83,0.8,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.6,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.82,0.81,0.83,0.83,0.8,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.61,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.83,0.82,0.83,0.83,0.8,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.61,0.59,0.61,0.64,0.65,0.65
0.98,0.93,0.87,0.83,0.82,0.83,0.83,0.8,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.61,0.59,0.62,0.64,0.66,0.65
0.98,0.93,0.87,0.83,0.82,0.83,0.83,0.8,0.76,0.73,0.72,0.73,0.74,0.72,0.67,0.61,0.59,0.62,0.65,0.66,0.65
0.98,0.93,0.88,0.83,0.82,0.83,0.83,0.8,0.76,0.74,0.72,0.73,0.74,0.73,0.67,0.61,0.6,0.62,0.65,0.66,0.66
0.99,0.93,0.88,0.83,0.82,0.83,0.83,0.8,0.76,0.74,0.73,0.73,0.74,0.73,0.67,0.61,0.6,0.62,0.65,0.66,0.66
0.99,0.93,0.88,0.83,0.82,0.83,0.83,0.8,0.76,0.74,0.73,0.73,0.75,0.73,0.67,0.61,0.6,0.62,0.65,0.66,0.66
0.99,0.93,0.88,0.83,0.82,0.83,0.83,0.8,0.76,0.74,0.73,0.74,0.75,0.73,0.68,0.61,0.6,0.62,0.65,0.66,0.66
0.99,0.94,0.88,0.83,0.82,0.83,0.83,0.8,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.61,0.6,0.62,0.65,0.66,0.66
0.99,0.94,0.88,0.83,0.82,0.83,0.83,0.8,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.61,0.6,0.62,0.65,0.66,0.66
0.99,0.94,0.88,0.83,0.82,0.83,0.84,0.8,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.62,0.6,0.62,0.65,0.66,0.66
0.99,0.94,0.88,0.83,0.82,0.83,0.84,0.81,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.62,0.6,0.62,0.65,0.66,0.66
0.99,0.94,0.88,0.83,0.82,0.83,0.84,0.81,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.62,0.6,0.62,0.65,0.67,0.66
0.99,0.94,0.88,0.83,0.82,0.83,0.84,0.81,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.62,0.6,0.63,0.65,0.67,0.66
0.99,0.94,0.88,0.83,0.83,0.84,0.84,0.81,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.77,0.74,0.73,0.74,0.75,0.73,0.68,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.77,0.75,0.73,0.74,0.75,0.74,0.68,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.77,0.75,0.74,0.74,0.75,0.74,0.68,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.77,0.75,0.74,0.74,0.75,0.74,0.69,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.77,0.75,0.74,0.75,0.76,0.74,0.69,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.77,0.75,0.74,0.75,0.76,0.74,0.69,0.62,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.88,0.84,0.83,0.84,0.84,0.81,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.89,0.84,0.83,0.84,0.84,0.81,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.61,0.63,0.66,0.67,0.67
0.99,0.94,0.89,0.84,0.83,0.84,0.84,0.81,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.61,0.63,0.66,0.68,0.67
0.99,0.94,0.89,0.84,0.83,0.84,0.84,0.81,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.61,0.64,0.66,0.68,0.67
0.99,0.94,0.89,0.84,0.83,0.84,0.84,0.81,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.84,0.83,0.84,0.85,0.82,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.84,0.83,0.84,0.85,0.82,0.78,0.75,0.74,0.75,0.76,0.74,0.69,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.84,0.83,0.84,0.85,0.82,0.78,0.75,0.74,0.75,0.76,0.75,0.69,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.84,0.84,0.85,0.85,0.82,0.78,0.76,0.74,0.75,0.76,0.75,0.69,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.78,0.76,0.75,0.75,0.76,0.75,0.7,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.78,0.76,0.75,0.75,0.76,0.75,0.7,0.63,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.78,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.78,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.78,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.62,0.64,0.67,0.68,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.78,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.62,0.65,0.67,0.69,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.63,0.65,0.67,0.69,0.68
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.94,0.89,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.95,0.89,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.95,0.89,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.75,0.7,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.95,0.9,0.85,0.84,0.85,0.85,0.82,0.79,0.76,0.75,0.76,0.77,0.76,0.7,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.95,0.9,0.85,0.84,0.85,0.85,0.83,0.79,0.76,0.75,0.76,0.77,0.76,0.71,0.64,0.63,0.65,0.68,0.69,0.69
0.99,0.95,0.9,0.85,0.84,0.85,0.86,0.83,0.79,0.77,0.76,0.76,0.77,0.76,0.71,0.64,0.63,0.65,0.68,0.69,0.69
